,user_id,business_id,stars,text
1342463,SlgpAnj2gQd44EM_Uq6DkQ,yOBDY3fpaTpX4Q5JpmExMg,3.0,"This place seems to be recommended by a few Yelpers so I decided to check it out on my lunch hour.

It is located in a small strip mall just north of Arrowood Rd.  Inside is relatively small but they make good use of the space.  The booths and tables are very colorful which helps brighten an otherwise boring decor.

I was greeted immediately and it's seat yourself here.  Once you are seated, someone comes with the complimentary chips and salsa.  As others have mentioned, their red salsa is quite watery and it is very mild.  The tomatillo salsa has a little kick to it.  The chips were decent.

I ordered the wet spinach burrito which was huge and filled with beans, rice, cheese, spinach and onions and covered with a red sauce.  It was ok.  Everything was a bit watery and the biggest flavor here was onion.  I am not sure if was the best introduction to the food here but I have recently been changing my diet and gave up meat for a while.  Perhaps there are better vegetarian items here or possibly a fish dish?

Anyway, the staff was very friendly here and food came out fast as it does with most Mexican places."
1117540,NpFLCrRF5LGvb__Xy2KCeA,0iVmcOx02Gxuo4kfcTK-2w,2.0,"This place is okay.  Average vegan food and slow service.  The day my bf and I were there, thye had a digery doo trio performing in the restaurant.  OMG, for an hour, I had to listen to the digery doo concert!  It was sooo freaking loud.  

Had the waffle and it was okay, and they served it with half a teaspoon of maple syrup!  How generous!  I had a tofu scramble and that was tasty I must say, but not worth the torture from the digery doo concert!"
1327756,SShQKKjWQAcHEPHOhGN10A,-ltD-dHqdZ5-wjAMKYa6Ng,1.0,Made a reservation well in advance and when we got to the restaurant there was no table for us. They tried to put a table in th middle of the walking area right in front of the door in the middle of winter. Not impressed. They said that was the best they could do. We left.
2074353,hqpYckXlzHgath-sxp1bWw,3X7dy9FD3fQ8fQ-WBBzDMw,4.0,"The last time I was at Freakin Frog was probably 6 years ago. I had been going there quite often for about 2-3 years. What I loved about it was the wine and the atmosphere. Oh and the fried olives. But what a selection of wine! Adam, the owner, is a connoisseur of just about anything wine, beer or whiskey. We; my friend and I and Adam, would sit and talk about a lot of things for hours. So yesterday I decided to stop by. There were a couple of people at the bar and only one other female besides me. It was so dark I had to wait a while before my eyes adjusted. Well it's changed a bit. The only wine available is Sutter Home in the small travel bottles. For $6 a pop, hence the 4 stars, really guys..... HOWEVER, Jason, the bartender, is the kind of employee everyone should have working for them. He saw my face when he said Sutter Home, not that it's bad, it's just not my particular taste. After a couple of minutes he asked how my wine was, I asked about the owner and mentioned the bar was bigger than I remember and blah blah. He went about his duties and a couple of minutes later he comes back with two bottles of wine that were chilled and unopened and asked me if I wanted a glass. Jason gets 5 stars for being resourceful, thoughtful and a damn good salesman. I respectfully declined, BUT..... that is how business is done. I know about the 1000 beers and 900 whiskeys but I remember the wine. I will go back because of that. Just wanted to let everyone know my thoughts about it....... ; )"
246002,4RZazpEiya8Ir-oKixLOIQ,cDAaBYERHyhOoX7EovtZMw,3.0,Food was good but they overcooked my steak and got my order slightly wrong. Waiter was really attentive though. I will never give this place over 3 stars until they stop screaming in everyone's faces at the top of their lungs when it is people's birthday. Holy Geez it is ridiculous.
1782013,bPD81iTD394hjbVp2g4aGg,NIfmK27zNuQbawNwEvpRtg,4.0,"Great selection and CHEAP!!! I got bananas, blueberries, brussel sprouts, broccoli, and spinach for $8.15. Bring cash!"
2659813,v-ycLH_ziGCe8n6czSSl4g,PR2HRyVEh9GcmdR4t1Baow,5.0,"What an awesome community! Not big, underground parking with everything you will need! Great common areas for lounging and grilling, pool has great furniture to relax by! Floor plans have great features that can't be beat!"
1050617,MI03eDxcHjfuce9y3gv_UQ,wMN68wTTlu8hADAF3FkKTw,2.0,My tikka masala was good but the naan was burnt and didn't taste that great. The lamb rice was not very tasty at all (you would think for $20 dollars for rice it would at least have some flavor). Customer service was good when I could actually get it. They were short staff when we came in but they tried their best. I would definitely try another Indian restaurant before considering to ever go here again.
1267197,R6mx3EAMXkRqbGqe0BLJAQ,fm8Ekv7HSwxXQaco-wYkLg,2.0,"Fast but not great if you want a quick pedi they are quick but I think that was a ""massage"" she did on my leg and don't really scrub feet well actually the word for it is BORING!"
448822,8qlwzdEDAUG0ecOSjJaqvg,zmQwVqciryyAilpXYd3A5w,5.0,"Excellent customer service is what you'll get from this nursery.   They've always taken good care of all my tree, shrub and flower needs.  It's great to get this kind if customer service from a retailer.  Much better than Moon Valley Nursery.  Go see Hugo at the Southern location and he will make sure that you're taken care of.  They'll design, assist in selecting and plant all your landscape needs and back up what they sell.  I'm the president of my HOA and go to Whitfill Nursery and hand select all our planting needs."
2462103,q_GNUKJXBlMnuezCaxTNOw,pybIuTluqRhH_BQ3CJHlLw,4.0,Great food small little place. The people r really nice and food came out pretty fast. Smaller version of Archi's. So if Archi's is busy come on over here.
1188301,PNx1x8x3wjTIjrjhaNiVAQ,mRubgo8WfjraJkE5Bvbf6w,2.0,I keep hearing good things about Neo Tokyo and have driven by it way to many times. I went for lunch the restaurant was empty well waiting for my food I saw everyone was getting take out. The staff was really friendly the restaurant really clean... I ordered the lunch combo #1 Teriyaki Chicken with brown rice I also ordered the 3pcs Shrimp Tempura. The Chicken was pretty good for the price without the hot chili sauce it would have been a D- The shrimp Tempura was not crispy on the outside it was soggy that makes it a D- as well. I will not be going back for lunch anytime soon.
2805384,yLzWbhcZrmGpldsKNf2HyQ,Nc7-nyG_RzXrEqBuxihcgQ,4.0,"Good quality food & nice staff, our server SAM, rocks! She was attentive, kind, and full of knowledge about the food and refreshments. 
Try the Oktoberfest beer! Then make sure to have dessert--they can make the desserts in a smaller portion size. Mall parking, nice location and comfy and cozy atmosphere."
724778,EyUlxfmYD-27UdUOADS34Q,Az_60nNuh1FH8Ds8oasZjw,5.0,"Wynn and Encore are two beautiful sister hotels. I stayed in the Encore King Suite and it was perfect for me and my boyfriend. I booked during a promotion as well so that was a real bonus! Their customer service is great and my overall stay here was just enjoyable. Two great clubs are conveniently located downstairs, XS and Surrender.

The ONLY thing I would have to mention is how stuffy it can get in the hotel. They definitely need to crank up the A\/C! Other than that, I am looking forward to another stay here!"
1595005,YD58b0ZxmB6a2pdX4yjziw,FpTIqkL9aJonUgY6EhsOLQ,1.0,"Absolutely horrid customer service. To print a word doc. from USB 1 sheet of paper would cost me 5 bucks and tells me kinkos would charge the same amount to login myself and print is a absolute lie. The owner couldn't even look me in eye as he told me. I even told him if I went to kinkos and showed him the receipt he said he would ban me from the store. I'm not sure about the rest of the services, I just know ill never go back.
*update* i spoke the truth i know exactly what i experienced, and i am not being unreasonable. As i told u before its your business your price, Dont tell customers lies about your competitor is my problem. I could go even in more detailed what happened that day, but ill let you save face."
500420,A-U-K9z9oraMH7eBZW1dOA,nZDmR6dJYgeG9dAaUMlSbw,4.0,The Good Morning Vietnam is my favorite beer here. The location has a good amount of space and a small outdoor seating area as well. I think it's worth stopping by just for the Good Morning Vietnam.
2645647,ufn1IPTJP7mRlmQP3a5dIQ,uI-dbKk_9cUen7pi3-16Sg,4.0,"We had a group of 17 people when I came to BJ's for the first time ever! We did put in a reservation and they accommodated us very well. I felt like we were at one of those huge tables you see in mansions where only like 1-3 people normally eat at, but we took up all the space ! Our waitress was very tentative and there was never really a drink empty too long before she had a new one. She was super funny too. 

My food was pretty great. I have a flatbread with bacon and ranch, super good. Everyone else in the group seemed to really enjoy their food. Those next to me had these massive burgers that they scarfed down. 

I will have to come back when I can get a drink or two because I heard their selection was pretty great, but I was not allowed to cocktail with this group. 

Overall, I really enjoyed my first time here and will try to be back soon!"
923340,JV4mCFFKgf_AurjiAXqq7w,3KTY5XZfavc85u0_rLFHrw,2.0,"Came here with a coworker as we were bored with our usual Old Town lunch options and wanted something quick. Well it wasn't quick. We were the only people in the store and with two guys working it took them forever to make our sandwiches. I thought they were high. They thought everything was hilarious, like saying they were out of ingredients and then ""just kidding!"", and the cashier guy asked me for ID when I paid with my debit card, even though it already has my photo on it. Okay. I appreciate the extra security, I guess? Anyway, my sub (turkey) was huge and I got two meals out of it. Taste-wise it was average. On the plus side, my coworker really liked her cheesesteak."
2066410,hfoQz3eUkASnf3bs7AdbuA,TThMGJrIlO2DTnajFGDlww,3.0,"IDK... the flaming feta isn't as good here as the Chandler locations... just feta, tomatoes & chilies... bland :("
135668,1yv6GXttiII_-od7HaUcfA,EAwh1OmG6t6p3nRaZOW_AA,2.0,"During my last night in Vegas, a friend of mine recommended we go to Ellis Island for their secret steak special. It was 4:30 a.m. and we were all living off of 3 hours of sleep the night before + a good amount of drinks, 
but that didn't stop any of us. 

The steak special goes like this: you get a good sized steak, potatoes, green beans, soup or salad, and a beer for $8. AWESOME deal, but if only the quality was as good as the price. Can't have the bet of both worlds right?

I had a soup, which was Cream of Mushroom at the time. A bit watered down and lacked salt, but not too bad. The steak is where they just went downhill, but I really wasn't expecting anything better from such a place. It lacked any marination, was all burnt on the outside, and was just overall bland and charred. The mashed potatoes were great, though.

Also, they may claim to be the best brewery in Vegas, but I highly dispute that. Their dark beer was heavily watered down, was way too bitter for such a beer, and just didn't go with the meal at all.

In conclusion, get their mashed potatoes. Everything else sucks."
34858,-kQkrKDXs12XiXVz18Bvxg,riM-pBsdqRRVXtAVbLfsxQ,4.0,"Who doesn't love Chompies? If you raise your hand, you are banished and deserve all the corn dogs and pb&j you can get.

The food at Chompies is always amazing. Some favorites include the lox, the Monte Cristo and the meat knish.  The deli selections are fantastic as well.

My only (not even) complaint is that when we came last time, a huge party came in and hadn't called ahead first. The manager let them (and everyone else) know out loud of his discontent. Then they were seated before us! 

Every so often, you get a young server who should find another vocation, but we, for the most part, always have great service. Once we were in late, and we're gifted the end of the day bagels! Oh happy day!

Chompies is so much more than a Jewish Deli. It is a place for food, memories, family and friends."
2457388,qTxRne7bx12Fglyk59-ipg,G5iz09NiHOtAcxAAcMCXzA,5.0,"Huge thanks to James Rhine for being the best host possible.
A last min trip to Vegas and with his help, he made sure we have the best time possible. 
Liquid was great! Great set up, vibe, music and people. 
I'll def be coming back next time I'm in Vegas!"
1643568,ZEJiu_XpLVgJy3adDx-nPQ,IUA-nFNUuccUbyeECcjgyQ,5.0,Excellent customer service from the first phone call to schedule an appointment to when Keith left my home.
169437,2kM6eZEFNiwjcosSrbcIvQ,ues2rFe_hbRC7s232PX5QA,4.0,"I have only been here for drinks but they do have a good selection of whiskey, of course Irish beer and some drink specials."
2457538,qUGMYSGV24KD8QFCdGGIlQ,Fi-2ruy5x600SX4avnrFuA,4.0,"Definitely one of the best buffets in Vegas! I think it was $32 per person this past MDW but I'm not exactly sure.. The normal price is around $27.99 for their dinner buffet.. I really liked the setup of this restaurant because every section was clearly labeled and it was easy to find the cuisine that you were craving.. They had a Middle Eastern, Mexican, Asian, American, Seafood, Salad, Italian, and Dessert section.. I tried their chicken and beef tacos, sushi, shrimp cocktail, king crab legs, prime rib, and apple pie.. Everything tasted great and I definitely had a good experience at this buffet.. For the price and quality I would say it's worth it to come dine here"
615313,C_auKtC-9W_m4_ALdmZzVA,LNGBEEelQx4zbfWnlc66cw,5.0,"Been trying to look up ""M Buffet"" on yelp and couldn't find it. I guess it's actually called the Studio B Buffet in the M Resort!

Amazing venue! It's totally off the strip but totally worth the drive! Probably one of the best if not the best buffet deal in Sin City! About $37 for all you can eat oysters, prime ribs, beer & wine, and more?! Hell yeah!

What blew my mind was... guess what, they had Chinese styled bokchoy. MY FAVORITE. And it was delicious! Of course, if you want to get your money's worth. ALWAYS ALWAYS ALWAYS go for the meat and seafood. I had about 3 plates filled with raw oysters and others with ham and prime ribs.

Ease it on the tater tots! I know they're heavenly but you need to save space! I'm not much of an alcohol fiend so I stayed away from the unlimited beer and wine. On the other hand, all my guy friends went nuts. 

And their gelato bar? Can I get a scoop of.... vanilla, almond, coffee, strawberry, chocolate, and Oreo's?? Yes, ALL AT ONCE. 

Oh and don't forget the cream puffs!"
2387102,oq8zOONSnH7WoZcUsM4_eQ,PPlfBcVbxQYB5pWvJiOXCQ,5.0,"Ray from Attitude Custom Cycles is now with A-Team. I can't speak enough about the quality of his work.  He is proficient and knowledgeable. The other members of the team here really care about their work. They are always looking at ways to keep you on the road and keep the costs in line. If you are from out of town and need a dependable place to get you home with no worries, this is the place.  If you are a local and need great work at a fair price, go no further.  I hear a lot boast about how good they are, but  haven't found the ones that can walk the talk.  Look no further, they are here."
2302868,mxjh6OJh6FKeFrqhHP98-w,06lCNuSrCnaU6eq0EV4PYg,4.0,"Went here on a date...I had the salmon, which was excellent. The service was great (but it was pretty dead, so it should be). We also had the goat cheese fondue...I liked it though I thought it might have been better with something besides the herb crackers which seemed a bit salty. Also the cheese got cold quite fast, so something to keep it warm might have been good as well. But overall the experience was great."
546622,B2HDoWNIzLlon0IhS1cmDw,jJDKPJLzkoPeytWIzstJrA,2.0,"I sat at the bar closest to the main entry.  I was able to quickly place my order, but prior to receiving my Kolsch the bartender asked for a card to hold and before even waiting for a response he was off.  When I received my beer is was asked again for a card, but once again he left before I could respond.  My beer was at least 1 1\/8"" below full upon arrival.  At first I thought ok maybe they serve all of their beers not quite full, but then the person three bar stools to my right got a completely full beer.  A short time later my side arrived (Brussels and Bacon) and for a third time I was asked for a card at which time I held up my $20 since I intended to pay with cash.  The bartender took my cash and vanished yet again returning with a cash drawer to add to his register.  While he was gone I experienced very over cooked mildly burnt dry Brussels and almost no bacon or bacon flavor.  The bartender then returned with my change (He gave me two 5's and a single) 11 bucks change from a twenty and dropped of the receipt which showed a total including tax of $10.81, so I did a double take and discovered I was undercharged.  I got his attention and showed him the receipt and the change; he thanked me for being honest and pointing it out.  He disappears again to get the ""right change"" only to return with a five spot and four singles I know it's only .19 but damn get it right.  Long story short the BEER was descent the FOOD was horrible and be prepared to give them a card or cash right away.  If you do pay in cash don't expect the change to be correct."
1220987,Q6E66wyWs8OOC_KxDLT4MQ,F5YzrBnOUDpgJkp9BK8cmQ,5.0,"It never ceases to amaze me how fast the people are here. It literally takes me longer to wait in line at the traffic signal turn lane then it does to park, get inside, get my sandwich, pay, and get out. I've been here several times after work and the people are always really friendly. The store is very clean and well kept. I normally prefer hot subs, but I'll make an exception for this Jimmy Johns location. These guys (and gals) are amazing!"
1813872,c6NCd2ogdPkF-GRqwEuUOA,YkOCo5ipV2he2WXIAlZb-A,5.0,"Always enjoy coming here and getting the Malibu. Satisfies the craving for sushi, while still being just enough food for a regular meal."
2266648,m7U66xb999BrsA7xaPW2jw,a_ai1uMhAqQSYaO_QNmnSw,2.0,"I have always been a fan of Macayo's, but after stopping by for dinner last night, I will probably not be visiting this location again.

First off, when pulling into their parking lot, there is a very visible sign notifying customers that Macayo's is not responsible for any items stolen from customer's cars. Not so good. If you are openly warning me that break-ins are frequent in your parking lot, why should I eat here if there is a safer option somewhere else?

On the night I visited this location, four of us had stopped by to grab dinner before a concert. When we asked for a table, we were offered seats at the bar. No big deal - except that after we walked around the corner, we quickly learned that the bar was completely full. Back to the hostess station.

We are now walked back to another portion of the restaurant that is almost completely empty. Huh. In any case, our server promptly brought us drinks and kept the chips & salsa coming until my brother arrived.

One of my favorite entrees is the Baja Chimi, but I have to tell you that I was really disappointed with the one that I ate here. I chose shredded beef, but apparently at this location that includes gristle & fat that I don't normally receive at the other Macayo's locations. I'm not sure what the issue was here, but at least three times I bit into meat that was inedible.

Our server was very attentive and kept things moving, so kudos to him for doing an excellent job. Hostess station...not sure what was going on there. As customers were leaving, they never even thanked them for stopping by - or even wished anyone a good evening. In fact, the girls in the front appeared to be spending more time talking to each other than to customers. This is really not THAT big of a deal to me, but if it were my restaurant, I would probably extend myself a little more to thank my customers for choosing me over another establishment.

If you do decide to visit this Macayo's location before seeing a concert at the nearby Pavillion, plan on arriving there at least 2 hours before the show. If you arrive this far in advance, you will have no problem getting a table. One hour before the show and this place will be packed with concertgoers.

I am still a Macayo's fan, and I will still frequent the Depot Cantina location in Tempe - but I will probably not be returning to this location."
459098,94HchNwPr69BdrF0On9uKQ,SbbxTzYuMdW4dGgXBnT40Q,3.0,"Tried these guys on\/at Food Truck Friday. I'd never been and was a little overwhelmed by all the options so we just went for the one with the smallest line. 
The food came out pretty fast. I had the ""D$"" which is fry bread with beans and chicken green chili on top. It had very little cheese and sour cream sauce which would have been nice, and they use a mixed lettuce blend which was weird (mostly arugula and spinach instead of iceberg lettuce). One of these ""tacos"" is from $5 - $7. Not bad but not great."
2256785,lvD3j2ikhB48CZWMf-uLlg,0QHMAUi6NdOUZ1ckXq0-sA,4.0,"I ate at the Rain Forest Cafe with my family in April of 2015, and we all had a fun time and enjoyed our meal.

The restaurant is located in the MGM hotel.

Just like the name implies, it looks like you walked into a tropical jungle rain forest with lots of animal status and heads coming out of the forest like walls.  The bar is a giant mushroom, and the bar stools are different animal legs, which are very funny.

The staff\/servers were all very nice, helpful, and attentive.

The food is pricey, we paid about $100 for lunch for 2 adults and 2 kids, no liquor, but we did get the kids some really cool souvenir cups.  The prices are typical for any fun tourist type restaurant you'll be eating at in Vegas.

The menu selection is good, mainly focusing on burgers, sandwiches, salads, and pasta dishes. 

All of the food was really good, and the portion size was large.

There is also a very large gift shop selling everything that is rain forest\/animal related; clothes, gifts, toys, etc.

If you have a Landry's loyalty card, you get priority seating, and don't have wait in line.

I would eat here again, and would recommend this restaurant to all of my family and friends."
351691,6k2VpCFOJrXoqcEevwGgxA,RsREl3LkFGiwbt3kGIX4Eg,1.0,"This place is still as bad as it was when I first reviewed it.  I got suckered into giving it another go because I didn't want to eat alone, and there were literally no redeeming qualities.  

For those reviewers who think reviews like mine are BBQ snobbery, I'd say even when I'm starving and don't give a rip I'd rather have ANY other BBQ in Phoenix than this place."
1271799,RCnGrvAXjTAbek_hUXE9YA,9FPs1mXHZEoEWo3kw9cwGQ,1.0,"Went for lunch and made reservations for 6. We were quickly seated and most of us ordered chirashi, raw fish on rice. We randomly started receiving food. 2 dishes came out within half an hour and it took 50 mins for the 3 chirashi lunches to arrive! There is no cooking involved for those dishes,only assembly. Taking close to an hour for food to come out is unacceptable, no one server seemed to be concerned that our food didn't arrive on time prior to asking them to check on our order.  They did however give us a 10% discount. The food we had was just middle of the road sushi\/sashimi, nothing outstanding and definitely not worth risking a chance for another 50 min wait. I'll won't be visiting again."
158789,2VKVhy1SwaixHCeiWglLUQ,fwDx6uoM2SWtddARwAds2g,2.0,"$40 Groupon + Hunger = a magnificent meal at Frida right? Well not so much. I called the restaurant that same night to make a reservation. The woman on the phone seemed nice and everything was set for 7:30pm. I was coming straight from school and meeting up with a friend at Spadina station. We hit some TTC delayed going up to North York and arrived at the restaurant about 20 minutes late.

We walked in and the place was relatively dead, one table of 8 and another couple next to us. We received a rather weird and cold greeting when we walked in. I was asked if I had a reservation and I awkwardly explained yes but we were late due to transit. I can only assume Jonathan K. and I encountered the same odd hostess. From the moment we stepped foot in the door she gave us a really uneasy and cold vibe; I almost seemed like she expected us to rob the restaurant at any moment!

We were seated and took a look at the menu... ladies and gentlemen this place isn't cheap. We both ordered a $15 burrito appetizers and a half bottle of wine to share with the grand total coming to more than $60.

The food was good but our service was so odd and everything was so expensive that I probably wouldn't go back again."
1596381,YEDnTf7d6RyXKEHDGqi9tg,dLAxjXghBijV6krvKt1RHQ,4.0,"I met up with a couple friends for dinner while visiting Pittsburgh and we chose this place because of the great reviews. The place is not quite what you expect as it looks more like a diner, but the food is delicious and the service is with a smile. 
I was seated immediately after walking in and the place was almost full of people enjoying their meals. They have a variety of items to choose from, not just pastas, all reasonably priced. I ended up selecting one of their specials - house made baby back ribs with seasonal veggies and red skin mash potatoes - how could I say no to that?! It also came with a side salad with a housemade balsamic, and all for $16.50. The ribs were meaty and fall off the bone with an excellent rub. 
I didn't get a chance to try some of their desserts because I was stuffed so will have to stop by again."
2627463,uHZr3XbjKvRTwdXLXrFuvg,8nv2zN73EqHMI9eHeWmX7g,4.0,"There's something about this place that makes me come back over and over again. The room is a little bit dark and the tables spread out in an odd configuration, some high tops here, long tables here, banquettes, not particular layout but it still works. The waitresses are attentive and can rhyme off the 20 beers they have on tap which is quite impressive.

On thursdays, they have $6 martinis including a double grey goose cucumber fresh martini.... are you serious? I can drink those things all night - tastes delicious and makes me happier by the second! Their food is pretty good also at a really afforable prices (compared to all the other high enders on the street). Their menu is pretty eclectic, anywhere from fish and chips, butter chicken, to pot pies and the whole nine yards. I think every month, they have a specials menu which contains surprising items like mahi mahi.

I'm a yam fry lover and considering theirs were a little skinny, it still had good potato in them. 

When I went on Friday night, who knew that there were free oysters until they ran out! Sure I can't say they are the highest quality of oysters i've had, but can I really complain? Their mango salsa and their orange dill sauce were interesting flavours to top up a piece of raw oyster, but once again, it works!

I don't know how they do it, but I'm impressed. I will keep coming back to see what else they have in store!"
2814774,yYq12Vh4InVRR4sXEJjQxA,zoODlH40edpJYLPLkHilNA,3.0,"As far as seating arrangements go, they are par excellent.  One can recline and there is also a holder for drinks.

I was disappointed by the dirty, unhygienic bathrooms.  Looks like no one had cleaned them for a while.  I was surprised there are only two bathrooms, one for men and one for women in a luxury theater like this."
2440884,q6lynfBZYFAqkjqIm5oQGA,yA6dKNm_zl1ucZCnwW8ZCg,1.0,"We had eaten dinner already and were discussing dessert options when we walked by this restaurant. The patio looked nice, so my husband said, how about some Tiramisu and coffee. We asked at the front if it was OK to just get coffee and dessert and the guy looked around and gave us a ""yeah, whatever"" sort of statement and pointed us to the patio. The coffee was old and burned... tarry. The tiramisu was probably the worst tiramisu I've ever had. Then we got the bill for $26??? Our fault for not looking at the menu. But what a rip off. It is one thing to pay upwards of 13$ for a coffee and dessert that tastes good at a nice restaurant. But definitely not worth it for old coffee and stale probably store bought tiramisu."
2756903,xEXQBoPjAoYYj9xdPx7nEA,t5Ip9ggWaam6qAUH0WPKVg,1.0,"Save your money and go to the freezer section of your local grocery store. Some of those are far tastier. 
You can call yourself NY all you want but no one in NY would ever eat this distasteful cardboard."
269444,4wp4XI9AxKNqJima-xahlg,bCa0CY4F74N5lCEVOquKkg,4.0,"This is exciting and different. I'm interested to see how they grow for sure. 

I came during Pittsburgh Restaurant Week, which meant we were able to get 5 dim sum dishes for the price of 4. Not bad, not bad. I was so pumped when I saw the tray going round and eagerly awaiting which dishes I would choose from! So the chick came round with the tray of 5 different dishes and we all grabbed them up.

I was able to try every dim sum item on the menu. How? Because that's all the options they had. I'm not privy to how most dim sum restaurants are, but I thought there would have been more options. I'm wondering if they're starting with the five (which seem to rotate out on different days when I peaked at the menu) and expanding from there. I'm actually hoping, more than wondering!

While the pork belly bites rocked my world, the others were tasty enough, like the cold soba noodles, steak tataki and shrimp salad. Looking forward to seeing what else they can come up with to rock my world 5 to 10 to 20 times more!

I was also excited to try some of the cocktails, since I'd heard they were pretty crafty (get it, craft cocktail??). I tried the G&G Club Cocktail $10 (bourbon, amaro, creme de cassis, orange bitters). It was good and STRONG. Be careful... 

I really like how they set the main menu up, aside from the dim sum. They list the plates by size. So the top of the list is smallest and runs to largest. While the short ribs $6 (cream cheese biscuits, aged white cheddar cheese, hollandaise) were AMAZING. We split between four people, when I really wanted to shove both biscuits in my mouth. So maybe share with two people:)

The salmon $17 (crispy pretzel bread pudding, braised cabbage, pickled mustard seeds) on the other hand was enough for one person, but we did split, with so much other food to share. I thought this dish was very creative and loved the homemade pretzel bread and cabbage. The salmon was also expertly cooked!

The tasso ham flatbread $14 (black garlic, olive oil, leeks, mushrooms, fontina cheese, kale, arugula) was also very good. Actually, come to think of it, the main dishes may have been better than the dim sum... I just came to this realization after typing all this out. I feel like they set out to potentially conquer dim sum in the Burgh... and hopefully they will, but for now it seems like main dishes rule."
1679194,_2vBGugPC_0iqVNNGVeJZA,3XE-poXz9CeDao-Q7pqkTw,5.0,"We went overboard. We ordered damn near 2\/3 of the tapas menu (including -- so random -- lamb sliders); naan bread with spreads; 12 oysters and 12 poached prawns, the Alaskan king crab; the smelt fries; the Seablue salad (with Serrano ham); the black truffle macaroni dish; and four desserts -- to say nothing of the champagne and port we drank, and whatever I forgot. (It pays to go during happy hour, peeps.)

I was apprehensive about the oysters. I'd never had them before and everything about them -- and the places they're usually served -- seemed sketchy. (I am nothing if a cautious eater.) But with some coaching and some fancy condiments, I downed about four of them without grimacing. I think having them first at Seablue put me at ease, but it also spoiled me, as I can't imagine them being this palatable at the next place I dare eat them. 

My favorite was the king crab, which needed nothing added to it. Just the most flavorful and appetizing crab meat I've ever consumed. That macaroni dish was something else, too. The consistency of the pasta is almost as good as it is at Scarpetta. 

Nothing sucked. Nothing came even close to sucking. One of the best meals ever. Michael Mina, I am smitten."
2828821,yr8jd9HZx33geIoiQHi-OQ,8kMq3UEGOTlOI-lmClK1Qw,4.0,"This place is definitely worth visiting.  The food, and the eating experience are unique and enjoyable.  Service is great."
2069396,hjLKBbK7FoJ2YgB_78YNCQ,tnZ_qZtKcrCWXA8XUMRF-Q,3.0,"The definition of a dive.  The atmosphere is not all that inviting, but you get what you pay for.  I had the Texas dog and fries.  I probably should have had the wings because people seem to rave about them.  The dog was pretty good but but I would've used more chili to dip my fries in!  

The jukebox is eclectic (gangsta rap to norteno music) and you're likely to hear them play back to back.

I may have to go back for the wings!"
2470599,qlC607Cyp0Mj91vDFvkp3Q,pPD_Dmx8YEyRhPmILJru6A,4.0,"Shame shame shame on me for spending 3.5 years in Charlotte before going to my first Charlotte Checkers game! I had so much fun last week!

Why do I love on the Checkers? Well, for one, they play at TWC Arena - a super clean, quite fun environment. As I've mentioned before, there really isn't a bad seat in the house. Plus, the crowd really gets into the game! There's great announcing, entertaining games and such between periods. I saw something akin to a hamster ball where two people were rolling around on the ice. Definitely something I want to add to my bucket list. 

And the team - sweet! Everyone loves a brawl and there are a handful of Checkers who can really land a puck and a punch. Fast skatin', slap shots and an occasional fight? A to the men. I'll definitely be back for some affordable hockey in the very near future!"
1478464,VeiXn0H9afeDrqGejwk_tg,-tcJmqzfaeEnpFMAelB7bA,5.0,"This is one place that never disappoints.
Food is always fresh and delicious.
Don't always get the chance to eat here but when I'm in the area a must!
Love the dolmas...my favorite.
Love that they allow me to order the kids plate for me so I can get the dolmas too!"
2395247,p0VrnOlGK8X4neIB6t2hcQ,nzV7HlERvD_v1DEfL_oiGQ,5.0,Had amazing cilantro jalapeño humus with chicken and Greek pitas. The humus is fresh and the Greek pitas are soft and perfect (make sure you order Greek Pitas). Love this place!
781227,GGKjqybZka48EQfMRaDTTg,RjFoZYD2VTkgzyZ2AhJ9SQ,5.0,"I made an appointment with Dr. Heeney based on the Yelp reviews and I am glad that I did! She was very professional, knowledgable and personable. 
She completed a thorough eye exam and took her time to answer my questions. 
The staff were very friendly and organized. Overall, if you need an eye exam, I would highly recommend Dr. Heeney and her team."
2835859,z0pcAfQINNCncw-YN4umxg,aYZq1sV8iQeHZfj_MB2Twg,5.0,"My favourite place in Toronto to get a chicken shawarma plate! Huge portions and delicious chicken shawarma. The staff are so fun and nice too! The last time I was here, they were dancing and singing while interacting with all the customers who walked in."
2842165,zA-Cge3rp8VlwLZrjmtzSg,8xyRFdmF_9boBaPx0jBhHQ,1.0,"First time we got this I was so excited to try the eggplant Parmesan. I got it, bit into it, and it had the most disgusting ground beef ever inside. I don't eat meat - hence the ordering of plain eggplant Parmesan. This time they did apologize and give a credit and a new meal which was great...... fast forward to now, today, we decided to give it another try. The driest wings in all existence were delivered to us and the pizza was very tough. We called to let them know that we were dissatisfied and we were met with nothing but rudeness. I get it. No one likes to hear complaints. But as someone who also works in retail\/customer service as a manager, you take the complaints and grow from them and make the customer happy. You don't basically accuse them of lying by saying ""well no one else has complained about the food so I'm not giving you a refund."" Just frustrating."
